conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.93E+18,2025-06-10 06:04:19+00:00,11,"✨️ rate soal simulasi tka hari ini ✨️

- b.indo 7/10 : jujurr bingungin banget karna jawabannya mirip"". kebanyakan disuruh cari informasi berdasarkan teks (simpulan, inti kalimat, pernyataan benar salah)",1.93E+18,,,in,,0,4,0,https://x.com/twinibites/status/1932324017777893442,1.74E+18,twinibites
1.93E+18,2025-06-10 06:07:19+00:00,0,ujian TKA ni kalau kuliahnya keluar negeri dipake kaga ya,1.93E+18,,,in,,0,0,0,https://x.com/ssupneishu/status/1932478523673128960,1.50E+18,ssupneishu
1.93E+18,2025-06-10 06:13:20+00:00,1,TKA ini materinya dari kls 10 sampai 12 apa cuma sampai kelas 11 aja?,1.93E+18,,,in,,0,2,0,https://x.com/Shinrmyn/status/1932338802699505930,1.64E+18,Shinrmyn
1.93E+18,2025-06-10 06:28:41+00:00,0,buku tka yang sangat amat recommend itu yang mana ya,1.93E+18,,,in,,0,0,0,https://x.com/statistickie/status/1932410383886889313,1.45E+18,statistickie
1.93E+18,2025-06-10 06:32:18+00:00,1,"OIYA DI SINI JUAL LATIHAN TO TKA+TPS SNBT JUGA. JUAL MATERI TKA SAINTEK FULL INDONESIA, INGGRIS, MATEMATIKA, BIOLOGI, FISIKA, KIMIA. 😇😁",1.93E+18,,,in,,0,0,0,https://x.com/CahayaPenyebar/status/1932585599023919562,1.49E+18,CahayaPenyebar
1.93E+18,2025-06-10 06:33:16+00:00,0,mending beli buku TKA atau LANGGANAN RUANG GURU?!?! saranin dong best🥹🥲😭,1.93E+18,,,in,,0,3,0,https://x.com/hntaprv/status/1932393086048768109,1.52E+18,hntaprv
1.93E+18,2025-06-10 07:27:26+00:00,1,"CLOSED YA🤩

Stay tune untuk pengumumannya ya, good luck all🥳",1.93E+18,,,in,,0,3,1,https://x.com/Neon_Education/status/1932316834696736795,1.57E+18,Neon_Education
1.93E+18,2025-06-10 07:28:33+00:00,0,"guys saranin buku tka yang isinya kebanyakan materi dong, aku udh beli eksplorasi sama gercep ternyata isinya latihan soal semua",1.93E+18,,,in,,0,2,0,https://x.com/treaciherous/status/1932445630523416939,1.44E+18,treaciherous
1.93E+18,2025-06-10 07:49:52+00:00,1,beneran bakal ada tka nih,1.93E+18,,,in,,0,0,0,https://x.com/auddtistic/status/1932409134030451128,1.50E+18,auddtistic
1.93E+18,2025-06-10 07:55:03+00:00,0,kalo gk eligible tetap bisa ikut tka gk ya?,1.93E+18,,,in,,0,3,0,https://x.com/visetrys/status/1932404775641034798,1.44E+18,visetrys
1.93E+18,2025-06-10 08:01:02+00:00,0,"gusy, nilai tka itu untuk snbp aja kan bukan untuk penentu nilai lulus ?",1.93E+18,,,in,,0,0,0,https://x.com/raofisyii/status/1932422078793429094,1.82E+18,raofisyii
1.93E+18,2025-06-10 08:41:19+00:00,0,untung aku 2025 ya Allah gada tka,1.93E+18,,,in,,0,0,0,https://x.com/naytriis/status/1932255934639903129,1.22E+18,naytriis
1.93E+18,2025-06-10 08:41:48+00:00,2,Ada rekomen buku TKA?,1.93E+18,,,in,,0,1,0,https://x.com/apo0logize/status/1932318640914956734,2757349726,apo0logize
1.93E+18,2025-06-10 09:22:35+00:00,0,"p5, hapalan, utbk, tka.. mampus bgt",1.93E+18,,,in,,0,1,0,https://x.com/ohyulunhas/status/1932382928149127660,1.92E+18,ohyulunhas
1.93E+18,2025-06-10 09:36:45+00:00,0,guys tka tuh ngaruh eligible gak,1.93E+18,,,in,,0,1,0,https://x.com/enfpt2008/status/1932301537948365140,1.82E+18,enfpt2008
1.93E+18,2025-06-10 09:37:19+00:00,0,mau beli buku tp lagi saving money buat study tour 🧍🏻‍♀️ adakah ch yg bisa buat mulai belajar TKA or UTBK yh teman-teman?,1.93E+18,,,in,,0,0,0,https://x.com/dikeyujiem/status/1932411774655222221,1.83E+18,dikeyujiem
1.93E+18,2025-06-10 09:39:04+00:00,1,"let's make a study plans (semoga gk omdo):
1. sebulan kedepan (selama libur semester) &gt;&gt; HSK 1
2. sebulan setelahnya &gt;&gt; HSK 2
3. after HSK 2 until test TKA &gt;&gt; belajar buat TKA + SNBT (focused on TKA)

akan ku lihat toxic motivation utk penyemangat... 😇",1.93E+18,,,in,,0,1,0,https://x.com/shhhchie/status/1932395858965991676,1.93E+18,shhhchie
1.93E+18,2025-06-10 09:52:51+00:00,0,HABIS GW ULTAH HADIAHNYA TKA😭,1.93E+18,,,in,,0,0,0,https://x.com/itoshiansae/status/1932251007763026031,1.40E+18,itoshiansae
1.93E+18,2025-06-10 10:14:08+00:00,0,H-144 tka :( bia gak ya aku...,1.93E+18,,,in,,0,0,0,https://x.com/Iddoenu/status/1932295397307031668,1.37E+18,Iddoenu
1.93E+18,2025-06-10 10:22:46+00:00,0,"ak angkatan 2027, and i've seen thiss beforee, and i think buat TKA sendiri for ang ²⁷  fokusin belajar mapel di sekolah ajaa teman temann! sama sering sering review mapel also drill soal ajaaa, jadi belajarnya ga terasa beratt!",1.93E+18,,,in,,0,0,0,https://x.com/ayaacamabaui/status/1932345753390989798,1.93E+18,ayaacamabaui
1.93E+18,2025-06-10 10:22:57+00:00,0,semangat belajar tka dan mandirinya bubub-bubub 🩷🩷🩷,1.93E+18,,,in,,0,0,0,https://x.com/studiesoobin/status/1932325170846532083,1.83E+18,studiesoobin
1.93E+18,2025-06-10 10:31:28+00:00,1,"buset siapa yang ngusulin tka sih, ribet bgt woi 😹😹😹",1.93E+18,,,in,,0,1,0,https://x.com/raofisyii/status/1932421859347488858,1.82E+18,raofisyii
1.93E+18,2025-06-10 10:38:23+00:00,0,TKA sama aja kaya ulangan gasih,1.93E+18,,,in,,0,0,0,https://x.com/doyeonjp/status/1932406092728074285,1.39E+18,doyeonjp
1.98E+18,2025-06-10 10:50:44+00:00,94,semoga TKA nanti lebih gampang daripada to to 🙏🏻,1.98E+18,,,in,,1,7,10,https://x.com/isaberani/status/1984268082001678549,1.74E+18,isaberani
1.93E+18,2025-06-10 11:03:08+00:00,0,di x gada komunitas TKA ya?,1.93E+18,,,in,,0,0,0,https://x.com/JuitaNadia25560/status/1932371931761877503,1.80E+18,JuitaNadia25560
1.93E+18,2025-06-10 11:14:09+00:00,1,kalian belajar TKA ngulang materi kls 10 lagi kah bubss?,1.93E+18,,,in,,0,8,0,https://x.com/littleprettygue/status/1932317887651594615,1.59E+18,littleprettygue
1.93E+18,2025-06-10 11:34:19+00:00,0,gw langsunh tkb apaitu tka,1.93E+18,,,in,,0,1,0,https://x.com/holdwaitandyup/status/1932441010258518187,1.39E+18,holdwaitandyup
1.93E+18,2025-06-10 11:49:35+00:00,0,"ni sekolah ku mantep banget
osk ga ada bimbingan (ga tau belum atau emang tahun ini ga ada), TKA blm ada info yg jelas (bahkan keknya blm diinfoin samsek). tapi untungnya aku join studitwit bro, I love tman2 studitwit ku 😔🫰🫰🫰🌟🌟",1.93E+18,,,in,,0,0,0,https://x.com/swwtarsss_/status/1932432272579506472,1.80E+18,swwtarsss_
1.93E+18,2025-06-10 11:52:16+00:00,0,tka pake kertas aja pls‼️‼️udh kalah di rapot aja pls jgn kalah di tka😞,1.93E+18,,,in,,0,0,0,https://x.com/saansett/status/1932357519458120103,1.65E+18,saansett
1.93E+18,2025-06-10 11:54:49+00:00,0,deymm pusing bener mikirin pekael ditambah lagi ntar sistem tka,1.93E+18,,,in,,0,1,0,https://x.com/pinkeuki/status/1932285153096966380,1.93E+18,pinkeuki
1.93E+18,2025-06-10 12:06:54+00:00,0,pengen juga to tka 😭😭😭😭 tp ver smk aja,1.93E+18,,,in,,0,0,0,https://x.com/unajiroi/status/1932473525014835233,1.90E+18,unajiroi
1.93E+18,2025-06-10 12:11:52+00:00,0,"Eh kok udah banyak yg simulasi TKA dari sekolahnya, sekolah aku blm ngasih tau apapun tentang TKA 😭😭",1.93E+18,,,in,,0,4,0,https://x.com/studyarazzz/status/1932371345691803970,1.56E+18,studyarazzz
1.93E+18,2025-06-10 12:16:55+00:00,0,Alhamdulillah ya Allah ya Rabbi akhirnya ASAT + TO TKA itu uda selesaiiiiii,1.93E+18,,,in,,0,0,0,https://x.com/zeysapoe/status/1932292513471377630,1.50E+18,zeysapoe
1.93E+18,2025-06-10 12:17:24+00:00,0,GUYS PLIS SARANIN MENDING BELI BUKU TKA ATAU LANGGANAN RUANG GURU?!?! plis saranin aku guys😭,1.93E+18,,,in,,0,1,0,https://x.com/cluvssiie_/status/1932382972856156300,1.56E+18,cluvssiie_
1.93E+18,2025-06-10 12:25:03+00:00,0,haiiii info bank soal TKA dunggg or UN/UTBK yg duluu,1.93E+18,,,in,,0,0,0,https://x.com/alkenaad/status/1932385117257015633,1.67E+18,alkenaad
1.93E+18,2025-06-10 12:39:43+00:00,0,"IYA SAYANG DITUNGGUIN, APAPUN PLAN MU TKA TUNGGUIN",1.93E+18,,,in,,0,0,0,https://x.com/persvjoon/status/1932277723772371373,1.25E+18,persvjoon
1.93E+18,2025-06-10 12:42:16+00:00,1,Guyss ada yang punya file kebijakan tka ga yaa??,1.93E+18,,,in,,0,0,0,https://x.com/lovluvlafs/status/1932317620214321513,1.86E+18,lovluvlafs
1.93E+18,2025-06-10 12:55:44+00:00,1,tka tka tka tka rumba,1.93E+18,,,in,,0,1,0,https://x.com/ohyulunhas/status/1932657432410706012,1.92E+18,ohyulunhas
1.93E+18,2025-06-10 12:57:28+00:00,0,tka cuma buat snbp 26 kann 😔,1.93E+18,,,in,,0,0,0,https://x.com/kesmascantik/status/1932439387490726351,1.90E+18,kesmascantik
1.93E+18,2025-06-10 12:58:20+00:00,0,"sumpah, aku baru mau nyicil utebeka tapi kebantai TKA, PEMERINTAAAH MONYEEENGGG",1.93E+18,,,in,,0,0,0,https://x.com/sabrinbelajar/status/1932315121541648854,1.93E+18,sabrinbelajar
1.93E+18,2025-06-10 13:26:22+00:00,0,ada yg bikin grup ambis utbk/tka di line gasie huhu mau join,1.93E+18,,,in,,0,2,0,https://x.com/lulusptn26/status/1932454496732684300,1.81E+18,lulusptn26
1.93E+18,2025-06-10 13:38:51+00:00,0,"angkatan 26 ayo moots ! aku baru mau aktif lagi di platform inii. Biar bisa sharing tentang TKA dll 😙
semangatt oll 💗💗💗💗",1.93E+18,,,in,,0,9,0,https://x.com/aurelroraaa/status/1932283087515476232,1.48E+18,aurelroraaa
1.93E+18,2025-06-10 14:07:07+00:00,0,wow to tka sudah bertebaran....,1.93E+18,,,in,,0,0,0,https://x.com/kyeomugm/status/1932460811135721951,1.83E+18,kyeomugm
1.93E+18,2025-06-10 14:13:34+00:00,0,orang orang kok udah mulai belajar tka sm utbk sih 😀,1.93E+18,,,in,,0,2,0,https://x.com/switdentist/status/1932375399163740331,1.93E+18,switdentist
1.93E+18,2025-06-10 14:17:23+00:00,2,mulai belajar materi TKA sama utbk tuh dari apa dulu ya?? trs saran apk/yt yang bahas materi ini dong 🙇🏻‍♀️🙇🏻‍♀️,1.93E+18,,,in,,0,5,0,https://x.com/irenebaxe/status/1932400931930546506,1.44E+18,irenebaxe
1.93E+18,2025-06-10 14:18:54+00:00,0,gais tka mending belajar dari materi atau langsung breakdown soal aja yaa?,1.93E+18,,,in,,0,2,0,https://x.com/chewykukie/status/1932289488631574611,1.35E+18,chewykukie
1.93E+18,2025-06-10 14:23:00+00:00,3,hi pls cari #moots akt 26 buat sharing sharing tentang tka and uni things karena life is getting SERIOUS OHMYYYYYY #studytwt,1.93E+18,,,in,,0,1,0,https://x.com/panitiakemah/status/1932371489803919703,1.47E+18,panitiakemah
1.93E+18,2025-06-10 14:31:56+00:00,0,"Hi guys, minta tips dong

Apakah baiknys materi TKA itu dicatet ulang apa cukup review aja yaa?",1.93E+18,,,in,,0,0,0,https://x.com/Cee_lestial/status/1932535620565676340,1.90E+18,Cee_lestial
1.93E+18,2025-06-10 14:32:29+00:00,0,"bodo amat dh gw sama osn, mendadak bgt mana gada bimbingan. mending belajar buat tka(boong)",1.93E+18,,,in,,0,0,0,https://x.com/treaciherous/status/1932443382426808480,1.44E+18,treaciherous
1.93E+18,2025-06-10 14:48:16+00:00,0,"gaess 🙌 mau tanyaa soal TKA niihh.... itu daftar mapelnya tuh b. indo, b. ing, mtk, sama milih 2 mapel atau jadinya gimana?? pliss kalo ada yang punya infonya bisa tolong share dong 😭🥲",1.93E+18,,,in,,0,1,0,https://x.com/h4lcy0n___/status/1932450764624150686,1.53E+18,h4lcy0n___
1.93E+18,2025-06-10 14:52:20+00:00,0,"sumpah aku masih bingung konsep tka apalagi buat anak smk, temen-temen kalau taaau konsepnya in general apakah boleh reply? atau dm aku mungkin? atau ada link atau tweet yang menjelaskan? ;(",1.93E+18,,,in,,0,0,0,https://x.com/sabrinbelajar/status/1932357394702753872,1.93E+18,sabrinbelajar
1.93E+18,2025-06-10 15:07:09+00:00,0,duh kocak gua natus beli buku tka ya,1.93E+18,,,in,,0,0,0,https://x.com/ceizlings/status/1932405450554978602,1.77E+18,ceizlings
1.93E+18,2025-06-10 15:32:15+00:00,1,Seriusan snbt tahun depan ada TKA nya??,1.93E+18,,,in,,0,0,0,https://x.com/MutiaraRizkaAm2/status/1932472319055921177,1.48E+18,MutiaraRizkaAm2
1.93E+18,2025-06-10 15:49:56+00:00,2,"TKA resmi menggantikan UN sebagai asesmen akademik oleh Permendikdasmen No. 9 Tahun 2025, diundangkan tanggal 3 Juni 2025.

TKA ini pilihan, kamu bisa ikut atau nggak. Tapi kalau kamu ikut, kamu bakal dapet nilai pribadi yang bisa dipake buat masuk lewat jalur prestasi PTN.",1.93E+18,,Privatalfaiz,in,,0,1,0,https://x.com/Privatalfaiz/status/1932411655029465592,1.27E+18,Privatalfaiz
1.93E+18,2025-06-10 16:17:59+00:00,0,mingdep gw akan belajar buat tka,1.93E+18,,,in,,0,1,0,https://x.com/nasitjeruk/status/1932580000722780462,1.38E+18,nasitjeruk
1.93E+18,2025-06-10 16:19:27+00:00,0,pls mw nnton blackpink tp brngan sm tka bulan nov,1.93E+18,,,in,,0,0,0,https://x.com/jeongharu_/status/1932281717639012730,1.60E+18,jeongharu_
1.93E+18,2025-06-10 16:22:46+00:00,0,"bisa ga tka tka itu stop lewat timeline, aku bukan tka tapi tk b",1.93E+18,,,in,,0,0,0,https://x.com/23OO17/status/1932472691673755938,1.84E+18,23OO17
1.93E+18,2025-06-10 16:42:38+00:00,2,ga siap dihajar kenyataan (tka snbp snbt),1.93E+18,,,in,,0,1,0,https://x.com/kaiaseblak/status/1932347257753657738,1.55E+18,kaiaseblak
1.93E+18,2025-06-10 20:29:31+00:00,0,guys ada yg bisa jelasin ga si ke aku sistem tka 2025 yg katanya mau dilaksanain november ini?,1.93E+18,,,in,,0,0,0,https://x.com/nesreila/status/1932315416246067438,1.53E+18,nesreila
1.93E+18,2025-06-10 21:25:34+00:00,0,"as pelajar jogja, mau ada tka ngga ada tka sama aja. 11 12 kayak aspd 👁👄👁",1.93E+18,,,in,,0,0,1,https://x.com/catysosweet/status/1932344449818108389,1.68E+18,catysosweet
1.93E+18,2025-06-10 22:18:44+00:00,0,"guys kalian kalo belajar tka gimana? selain mapel wajib, kalian belajarnya cuman materi mapel yang kalian pilih atau kalian pelajarin juga semua mapel pilihan?",1.93E+18,,,in,,0,2,0,https://x.com/ohyulunhas/status/1932657713559056385,1.92E+18,ohyulunhas
1.93E+18,2025-06-10 23:22:52+00:00,0,nanti TKA tuhh juga ke pke di SNBT apa ngga yaa?,1.93E+18,,,in,,0,0,0,https://x.com/gosonggiee/status/1932367780692754879,1.90E+18,gosonggiee
1.93E+18,2025-06-10 23:25:52+00:00,2,otw REVIEW UTUL TKA SAINTEK,1.93E+18,,,in,,0,3,0,https://x.com/chaarchiveds/status/1932339085055807914,1.51E+18,chaarchiveds
1.93E+18,2025-06-10 23:45:51+00:00,0,ga sabar belajar cicil utbk sama tka TP TUBIHANES bingung dr mana dulu,1.93E+18,,,in,,0,0,0,https://x.com/kaiaseblak/status/1932421421680267385,1.55E+18,kaiaseblak
1.93E+18,2025-06-10 23:48:07+00:00,2,"finally, exam has donee🙂‍↕️
assalamualaikum fls, osn, tka, utbk, and the one and only “itb”😋😋😋😋😋
apaansih cel, aamiin",1.93E+18,,,in,,0,1,0,https://x.com/seapfyo/status/1932303601634041866,1.93E+18,seapfyo
1.93E+18,2025-06-11 00:28:49+00:00,1,guys aku baru selesai sm unair utbk+ kira kira mau aku review ga ya? btw aku tka nya biokim yaa,1.93E+18,,,in,,0,2,0,https://x.com/SShepherd12_/status/1932732850207666691,1.89E+18,SShepherd12_
1.93E+18,2025-06-11 00:37:43+00:00,0,guys sistem utbk 2026 tuh fix ada tka nya kah?? atau sama kaya 2025 cuma 7 subtes aja,1.93E+18,,,in,,0,0,0,https://x.com/acesaia/status/1932692881397199114,1.42E+18,acesaia
1.93E+18,2025-06-11 00:38:26+00:00,0,akt 26 semangat ya tka nya... 😭😭 aku segan bgt ngeluh depan adik sepupuku trnyata bebannya seberat itu... 😭💔,1.93E+18,,,in,,0,0,0,https://x.com/jaynismk/status/1932757721843183724,1.75E+18,jaynismk
1.93E+18,2025-06-11 02:25:41+00:00,1,ini gimanaa.... aku takutt... nilai to tka aku di rg sama mipy jelek jelek bngtt,1.93E+18,,,in,,0,4,0,https://x.com/cheesecakevlsy/status/1932800774050030011,1.54E+18,cheesecakevlsy
1.93E+18,2025-06-11 02:41:58+00:00,0,ngerjain to tka yg pelajaran wajib di mtk sisa 1mnt krg knp ak hrs ngtiung 1 soal 5 jam 😭,1.93E+18,,,in,,0,0,0,https://x.com/tumblrrpink/status/1932811609732493559,1.72E+18,tumblrrpink
1.93E+18,2025-06-11 03:09:24+00:00,0,Tangan gw udah gatel pgn co buku tka tapi raga ini terlalu mager top up ke indomaret,1.93E+18,,,in,,0,0,0,https://x.com/cotteshu/status/1932711275852935210,1.60E+18,cotteshu
1.93E+18,2025-06-11 03:13:32+00:00,2,"guys sender lagi butuh uang buat daftar mandirii
Jadi mau preloved in buku buat belajar utbk kemarin sama akun juga, kalo mau reply yaa nanti sender DM, oiya aku juga ada buku TKA barang kali akt 26 mau, ptn!",1.93E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1933087141711798352,1.21E+18,sbmptnfess
1.93E+18,2025-06-11 03:14:59+00:00,0,abis PAS mau bljr utbk sama tka 😔😔✨✨,1.93E+18,,,in,,0,1,0,https://x.com/vivierayne/status/1932629350199013525,1.88E+18,vivierayne
1.93E+18,2025-06-11 03:52:32+00:00,0,besok hari terakhir uas setelah itu aku dibantai osk dan berlanjut belajar tka dan utbk,1.93E+18,,,in,,0,0,0,https://x.com/dhrieeph/status/1932767543498059820,1.81E+18,dhrieeph
1.93E+18,2025-06-11 04:24:59+00:00,1,better nyoba to tka mipy sekarang atau belajar dulu?,1.93E+18,,,in,,0,6,0,https://x.com/advwocate/status/1932711069346378110,1.82E+18,advwocate
1.93E+18,2025-06-11 04:33:33+00:00,5,"INI SEKOLAHKU GA BISA KASIH NAFAS SEDIKIT APA SAMA KELAS 11-NYA??? MASA HABIS TO TKA, TRS TO SNBT???? 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 LINDUNGINLAH AKT AKU TUHANNN",1.93E+18,,,in,,0,5,0,https://x.com/juundip/status/1932791195874508951,1.52E+18,juundip
1.93E+18,2025-06-11 04:34:40+00:00,1,besok maw ngerjain to tka,1.93E+18,,,in,,0,1,0,https://x.com/ssaanaeun/status/1932798759727194165,1.80E+18,ssaanaeun
1.93E+18,2025-06-11 05:03:06+00:00,0,"jujur nungguin, malah dapetnya surat cinta TKA ❤",1.93E+18,,,in,,0,0,0,https://x.com/sukaraw0n/status/1932637297301930173,1.35E+18,sukaraw0n
1.93E+18,2025-06-11 05:32:03+00:00,8,Mampu menghadapi segala jenis tantangan kecuali kurang tidur karena tiap kurang tidur berakhir pusing dan asam lambung naik tapi masalahnya baru bisa ngerjain tugas selesai kuliah di jam tidur bgzd,1.93E+18,,,in,,0,0,1,https://x.com/theyycallmebass/status/1932783607552307284,494788885,theyycallmebass
1.93E+18,2025-06-11 06:10:08+00:00,1,tka selain pahamify dimana deh,1.93E+18,,,in,,0,0,0,https://x.com/chqemistry/status/1932798162382827933,1.78E+18,chqemistry
1.93E+18,2025-06-11 06:26:53+00:00,0,ingatkan aku kerjain to tka besok 😔🤲🏻,1.93E+18,,,in,,0,0,0,https://x.com/hustleroos/status/1932811531689120214,1.80E+18,hustleroos
1.93E+18,2025-06-11 06:54:25+00:00,0,knp dlu gak punya sense of urgency sih tau gitu di hari ini mngkin gw udh khatam tka 💔💔💔,1.93E+18,,,in,,0,0,0,https://x.com/feedsipol/status/1932816635557261494,1.93E+18,feedsipol
1.93E+18,2025-06-11 07:52:20+00:00,1,Ini bisa fast forward makan seafood di Surabaya aja gak?,1.93E+18,,,in,,1,1,0,https://x.com/theyycallmebass/status/1932672152324747620,494788885,theyycallmebass
1.93E+18,2025-06-11 08:06:41+00:00,1,"TO TKA dah bisa dikerjain, kalian ngerjain kapan??aku bingung jujur...mau belajar bgt atau aku ikut TO buat tau pola soalnya aja😰",1.93E+18,,,in,,0,3,0,https://x.com/shenndaily/status/1932681738804998150,1.78E+18,shenndaily
1.93E+18,2025-06-11 08:07:30+00:00,0,"tka 5 bulan lagi 👹👹👹, udah fix lagi bagong",1.93E+18,,,in,,0,0,0,https://x.com/jarbengg/status/1932777067172815242,1.31E+18,jarbengg
1.93E+18,2025-06-11 08:13:44+00:00,2,bsok deh ngerjain to tka nyh,1.93E+18,,,in,,0,10,0,https://x.com/xemarang/status/1932784085082255634,1.59E+18,xemarang
1.93E+18,2025-06-11 08:32:03+00:00,1,guys kira kira berapa hari setelah operasi yah aku bisa mulai TO buat tka dan latsol-latsol..m #gasabar,1.93E+18,,,in,,0,0,0,https://x.com/izarch1ve/status/1932764368195985796,1.81E+18,izarch1ve
1.93E+18,2025-06-11 08:45:02+00:00,2,kebantai tka mm mipy💔 berasa oon banget (emang) 😭😭😭😭😭😭,1.93E+18,,,in,,0,6,0,https://x.com/shuOkaze/status/1932736903637577886,1.77E+18,shuOkaze
1.93E+18,2025-06-11 08:58:42+00:00,0,"TKA jenjang sma
1. Bhs Indonesia
2. Bhs Inggris
3. Matematika
4 dan 5 Dua mapel pilihan

Nilai TKA digunakan untuk snbp jalur prestasi tahun 2026 (bukan lagi dari nilai raport, yg banyak sedekah nilai) 

Ingfo awalnya gini ceunah.",1.93E+18,,,in,,0,0,0,https://x.com/fauzi_badarudin/status/1932766607803363555,211759522,fauzi_badarudin
1.93E+18,2025-06-11 09:23:40+00:00,0,buku tka aku udah dateng guys,1.93E+18,,,in,,0,2,0,https://x.com/shiyraishi/status/1932685954453811653,1.61E+18,shiyraishi
1.93E+18,2025-06-11 09:33:14+00:00,0,kapan sekolahku ngasih info tka…..,1.93E+18,,,in,,0,2,0,https://x.com/amortien/status/1932625254985470304,1.75E+18,amortien
1.93E+18,2025-06-11 09:45:00+00:00,0,"@jaemalyne MinSkul DM ya, Skuling 1 kali langganan bisa buat semua kak TKA, SNBT, Mandiri dan Kedinasan. Gas paket setahun!",1.93E+18,,jaemalyne,in,,0,1,0,https://x.com/SkulingID/status/1932637660834861124,1.75E+18,SkulingID
1.93E+18,2025-06-11 09:49:20+00:00,12,"Jadi gue pengen cerita soal pengalaman gue nulis TKA hehe 😜.
Terus gimana cara nulis TKA (tugas akhir) biar gak jadi beban berat?
Gue mau share perjalanan nulis gue ini, kali aja relate ama lau lau pada yg lagi skripsian atau ngerjain tugas akhir",1.93E+18,,,in,,0,1,0,https://x.com/aduhlumirka/status/1932872367484907992,1.25E+18,aduhlumirka
1.93E+18,2025-06-11 10:06:37+00:00,0,gw stress bgt sanking stressnya pgn buat akun STUDYTWT karna GW lah generasi yang akan menghadapi tka hhhhhhhhhh STOP COBAI GW,1.93E+18,,,in,,0,1,0,https://x.com/0cigsmoker/status/1932829231509352897,1.76E+18,0cigsmoker
1.93E+18,2025-06-11 10:11:31+00:00,0,"abis PSAT niatnya mw to TKA huhu, ternyata TKA bukan mimpi 😢😢🔥🔥😲😲",1.93E+18,,,in,,0,0,0,https://x.com/leurnie/status/1932996615272608173,1.93E+18,leurnie
1.93E+18,2025-06-11 10:14:50+00:00,0,Antara lusa kalo nggaa sabtu aku kerjain to tka hehe,1.93E+18,,,in,,0,0,0,https://x.com/cmirrourball/status/1932806499233120471,1.73E+18,cmirrourball
