full_text,normalized,label_num_all,pseudo_label_all,confidence_score,label_num,pseudo_label
"sumpah aku masih bingung konsep tka apalagi buat anak smk, temen-temen kalau taaau konsepnya in general apakah boleh reply? atau dm aku mungkin? atau ada link atau tweet yang menjelaskan? ;(",sumpah aku masih bingung konsep tka apalagi buat anak smk tementemen kalau tau konsepnya ini general apakah boleh reply atau dm aku mungkin atau ada link atau tweet yang menjelaskan,1,neutral,0.9395288825035095,1,neutral
duh kocak gua natus beli buku tka ya,duh kocak gua natus beli buku tka ya,0,positive,0.8181152939796448,0,positive
Seriusan snbt tahun depan ada TKA nya??,seriusan snbt tahun depan ada tka nya,2,negative,0.9650554060935974,2,negative
"TKA resmi menggantikan UN sebagai asesmen akademik oleh Permendikdasmen No. 9 Tahun 2025, diundangkan tanggal 3 Juni 2025.

TKA ini pilihan, kamu bisa ikut atau nggak. Tapi kalau kamu ikut, kamu bakal dapet nilai pribadi yang bisa dipake buat masuk lewat jalur prestasi PTN.",tka resmi menggantikan un sebagai asesmen akademik oleh permendikdasmen no tahun diundangkan tanggal juni tka ini pilihan kamu bisa ikut atau tidak tapi kalau kamu ikut kamu bakal dapat nilai pribadi yang bisa dipakai buat masuk lewat jalur prestasi ptn,1,neutral,0.8422481417655945,1,neutral
mingdep gw akan belajar buat tka,mingdep gue akan belajar buat tka,1,neutral,0.9644939303398132,1,neutral
"bisa ga tka tka itu stop lewat timeline, aku bukan tka tapi tk b",bisa tidak tka tka itu stop lewat timeline aku bukan tka tapi tak b,2,negative,0.9426603317260742,2,negative
ga siap dihajar kenyataan (tka snbp snbt),tidak siap dihajar kenyataan tka snbp snbt,2,negative,0.9976432919502258,2,negative
guys ada yg bisa jelasin ga si ke aku sistem tka 2025 yg katanya mau dilaksanain november ini?,guys ada yang bisa jelasin tidak sih ke aku sistem tka yang katanya mau dilaksanain november ini,1,neutral,0.966678261756897,1,neutral
"as pelajar jogja, mau ada tka ngga ada tka sama aja. 11 12 kayak aspd 👁👄👁",as pelajar jogja mau ada tka tidak ada tka sama saja kayak aspd,2,negative,0.7752179503440857,2,negative
nanti TKA tuhh juga ke pke di SNBT apa ngga yaa?,nanti tka tuh juga ke pakai di snbt apa tidak ya,1,neutral,0.9296765327453613,1,neutral
otw REVIEW UTUL TKA SAINTEK,otw review utul tka saintek,1,neutral,0.9782571792602539,1,neutral
ga sabar belajar cicil utbk sama tka TP TUBIHANES bingung dr mana dulu,tidak sabar belajar cicil utbk sama tka tapi tubihanes bingung dari mana dulu,2,negative,0.978975236415863,2,negative
"finally, exam has donee🙂‍↕️
assalamualaikum fls, osn, tka, utbk, and the one and only “itb”😋😋😋😋😋
apaansih cel, aamiin",finally exam has donee assalamualaikum fls osn tka utbk and the one and only itb apaansih cel amin,2,negative,0.7584761381149292,2,negative
guys aku baru selesai sm unair utbk+ kira kira mau aku review ga ya? btw aku tka nya biokim yaa,guys aku baru selesai sama unair utbk kira kira mau aku review tidak ya btw aku tka nya biokim ya,1,neutral,0.9903601408004761,1,neutral
guys sistem utbk 2026 tuh fix ada tka nya kah?? atau sama kaya 2025 cuma 7 subtes aja,guys sistem utbk tuh fix ada tka nya kah atau sama kaya cuma subtes saja,1,neutral,0.9859695434570312,1,neutral
akt 26 semangat ya tka nya... 😭😭 aku segan bgt ngeluh depan adik sepupuku trnyata bebannya seberat itu... 😭💔,angkatan semangat ya tka nya aku segan banget ngeluh depan adik sepupuku ternyata bebannya seberat itu,2,negative,0.9794912338256836,2,negative
ini gimanaa.... aku takutt... nilai to tka aku di rg sama mipy jelek jelek bngtt,ini bagaimana aku takutt nilai try out tka aku di rg sama mipy jelek jelek banget,2,negative,0.9981288313865662,2,negative
ngerjain to tka yg pelajaran wajib di mtk sisa 1mnt krg knp ak hrs ngtiung 1 soal 5 jam 😭,ngerjain try out tka yang pelajaran wajib di matematika sisa minta krg kenapa aku harus ngtiung soal jam,1,neutral,0.7650220990180969,1,neutral
Tangan gw udah gatel pgn co buku tka tapi raga ini terlalu mager top up ke indomaret,tangan gue sudah gatel pengin cowok buku tka tapi raga ini terlalu mager top up ke indomaret,2,negative,0.9977699518203735,2,negative
"guys sender lagi butuh uang buat daftar mandirii
Jadi mau preloved in buku buat belajar utbk kemarin sama akun juga, kalo mau reply yaa nanti sender DM, oiya aku juga ada buku TKA barang kali akt 26 mau, ptn!",guys aku lagi butuh uang buat daftar mandirii jadi mau preloved ini buku buat belajar utbk kemarin sama akun juga kalau mau reply ya nanti aku dm oiya aku juga ada buku tka barang kali angkatan mau,1,neutral,0.9872838258743286,1,neutral
abis PAS mau bljr utbk sama tka 😔😔✨✨,habis pas mau belajar utbk sama tka,1,neutral,0.9934840798377991,1,neutral
besok hari terakhir uas setelah itu aku dibantai osk dan berlanjut belajar tka dan utbk,besok hari terakhir uas setelah itu aku dibantai osk dan berlanjut belajar tka dan utbk,1,neutral,0.9872894883155823,1,neutral
better nyoba to tka mipy sekarang atau belajar dulu?,better mencoba try out tka mipy sekarang atau belajar dulu,1,neutral,0.9591980576515198,1,neutral
"INI SEKOLAHKU GA BISA KASIH NAFAS SEDIKIT APA SAMA KELAS 11-NYA??? MASA HABIS TO TKA, TRS TO SNBT???? 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 LINDUNGINLAH AKT AKU TUHANNN",ini sekolahku tidak bisa kasih nafas sedikit apa sama kelas nya masa habis try out tka terus try out snbt lindunginlah angkatan aku tuhan,2,negative,0.9484761953353882,2,negative
besok maw ngerjain to tka,besok mau ngerjain try out tka,1,neutral,0.9962196946144104,1,neutral
Mampu menghadapi segala jenis tantangan kecuali kurang tidur karena tiap kurang tidur berakhir pusing dan asam lambung naik tapi masalahnya baru bisa ngerjain tugas selesai kuliah di jam tidur bgzd,mampu menghadapi segala jenis tantangan kecuali kurang tidur karena tiap kurang tidur berakhir pusing dan asam lambung naik tapi masalahnya baru bisa ngerjain tugas selesai kuliah di jam tidur bgzd,0,positive,0.97782963514328,0,positive
tka selain pahamify dimana deh,tka selain pahamify dimana deh,1,neutral,0.957525372505188,1,neutral
ingatkan aku kerjain to tka besok 😔🤲🏻,ingatkan aku kerjain try out tka besok,1,neutral,0.8012014627456665,1,neutral
knp dlu gak punya sense of urgency sih tau gitu di hari ini mngkin gw udh khatam tka 💔💔💔,kenapa dulu tidak punya sense of urgency sih tau begitu di hari ini mungkin gue sudah khatam tka,2,negative,0.8549929857254028,2,negative
Ini bisa fast forward makan seafood di Surabaya aja gak?,ini bisa fast forward makan seafood di surabaya saja tidak,1,neutral,0.9675446152687073,1,neutral
"TO TKA dah bisa dikerjain, kalian ngerjain kapan??aku bingung jujur...mau belajar bgt atau aku ikut TO buat tau pola soalnya aja😰",try out tka sudah bisa dikerjain kalian ngerjain kapanaku bingung jujurmau belajar banget atau aku ikut try out buat tau pola soalnya saja,1,neutral,0.7682856321334839,1,neutral
"tka 5 bulan lagi 👹👹👹, udah fix lagi bagong",tka bulan lagi sudah fix lagi bagong,2,negative,0.9715371131896973,2,negative
bsok deh ngerjain to tka nyh,besok deh ngerjain try out tka nyh,1,neutral,0.9501921534538269,1,neutral
guys kira kira berapa hari setelah operasi yah aku bisa mulai TO buat tka dan latsol-latsol..m #gasabar,guys kira kira berapa hari setelah operasi ya aku bisa mulai try out buat tka dan latsollatsolm gasabar,1,neutral,0.9612094759941101,1,neutral
"TKA jenjang sma
1. Bhs Indonesia
2. Bhs Inggris
3. Matematika
4 dan 5 Dua mapel pilihan

Nilai TKA digunakan untuk snbp jalur prestasi tahun 2026 (bukan lagi dari nilai raport, yg banyak sedekah nilai) 

Ingfo awalnya gini ceunah.",tka jenjang sama bahasa indonesia bahasa inggris matematika dan dua mata pelajaran pilihan nilai tka digunakan untuk snbp jalur prestasi tahun bukan lagi dari nilai raport yang banyak sedekah nilai ingfo awalnya begini ceunah,2,negative,0.9819874167442322,2,negative
buku tka aku udah dateng guys,buku tka aku sudah datang guys,1,neutral,0.9836565256118774,1,neutral
kapan sekolahku ngasih info tka…..,kapan sekolahku mengasih info tka,1,neutral,0.9902245402336121,1,neutral
"@jaemalyne MinSkul DM ya, Skuling 1 kali langganan bisa buat semua kak TKA, SNBT, Mandiri dan Kedinasan. Gas paket setahun!",minskul dm ya skuling kali langganan bisa buat semua kak tka snbt mandiri dan kedinasan gas paket setahun,1,neutral,0.9968966245651245,1,neutral
gw stress bgt sanking stressnya pgn buat akun STUDYTWT karna GW lah generasi yang akan menghadapi tka hhhhhhhhhh STOP COBAI GW,gue stres banget sanking stressnya pengin buat akun studytwt karena gue lah generasi yang akan menghadapi tka h stop cobai gue,2,negative,0.9971629977226257,2,negative
"abis PSAT niatnya mw to TKA huhu, ternyata TKA bukan mimpi 😢😢🔥🔥😲😲",habis psat niatnya mau try out tka huhu ternyata tka bukan mimpi,2,negative,0.9737586975097656,2,negative
Antara lusa kalo nggaa sabtu aku kerjain to tka hehe,antara lusa kalau nggaa sabtu aku kerjain try out tka hehe,1,neutral,0.7388191223144531,1,neutral
"a lil bit reminder buat angkatan 26 :
jangan tergiur beli buku buku berlabelkan tka, it's literally a scam 😅😅",a lil bit reminder buat angkatan jangan tergiur beli buku buku berlabelkan tka its literally a scam,2,negative,0.9928804636001587,2,negative
"Ngerjain TO TKA Mipy nanti aja deh abis selesai asas, jujur masih takut",ngerjain try out tka mipy nanti saja deh habis selesai asas jujur masih takut,2,negative,0.98478102684021,2,negative
Ya Gusti besok udh try out TKA 🫂🫂,ya gusti besok sudah try out tka,1,neutral,0.9409337639808655,1,neutral
hayy siapa sudah to tka mipy,hayy siapa sudah try out tka mipy,1,neutral,0.9573895335197449,1,neutral
"bulan depan udah kelas 12
welcome tka 😇",bulan depan sudah kelas welcome tka,1,neutral,0.7550135850906372,1,neutral
MUTZ UDAH NGERJAIN TO TKA MIPY KAHH??,mutz sudah ngerjain try out tka mipy kahh,1,neutral,0.9003901481628418,1,neutral
pengen ngerjain mini to tka mipy jugaaakk tapi lum blajar samsek huft pekan depan aja kali yah 🧍‍♀️🧍‍♀️,pengin ngerjain mini try out tka mipy jugakk tapi lum belajar samsek huft pekan depan saja kali ya,1,neutral,0.9361425638198853,1,neutral
ngerjain TO TKA nya mipy tp blom belajar yg khusus gt wat TKA yay or nay yh bingungg,ngerjain try out tka nya mipy tapi belum belajar yang khusus begitu wat tka yay atau nay ya bingungg,2,negative,0.9918591380119324,2,negative
abis ini mau cobain TO TKA,habis ini mau mencoba try out tka,1,neutral,0.9953240752220154,1,neutral
"ya Allah mau lolos penmaba utul, gamau utbk tahun depan pake tka tka gk ngertii 😫🛐",ya allah mau lolos penmaba utul tidak mau utbk tahun depan pakai tka tka tidak mengerti,2,negative,0.9949122071266174,2,negative
hayukkkz moots yg mau ambis TKA,hayukz moots yang mau ambis tka,2,negative,0.8924724459648132,2,negative
"Aku fomo, hari ini ngerjain TKA ahh",aku fomo hari ini ngerjain tka ah,2,negative,0.9907504916191101,2,negative
menamatkan gim tka bio kim uner 🤭,menamatkan gim tka bio kim uner,1,neutral,0.9974526762962341,1,neutral
"stud! ada yang nyimpen sebaran materi tka saintek utul ugm dan boleh aku minta ga, ya? tia!",ada yang menyimpan sebaran materi tka saintek utul ugm dan boleh aku meminta tidak ya tia,1,neutral,0.9920998215675354,1,neutral
"padahal niat awal mau ambil bio kimia buat tka nanti, tp pas liat ulangan kali ini jadi ragu:((

nyari motivasi kemana ya",padahal niat awal mau ambil bio kimia buat tka nanti tapi pas lihat ulangan kali ini jadi ragu mencari motivasi kemana ya,2,negative,0.9747836589813232,2,negative
"kapan sih sekolah ku bahas TKA, lelet banget kek siput",kapan sih sekolah ku bahas tka lelet banget kayak siput,2,negative,0.996366024017334,2,negative
knp gua jarang mengasah otak gue untuk tka ((bio fis kim)) ya pdhl itu kelemahan gua 😊😊😊😊,kenapa gua jarang mengasah otak gue untuk tka bio fis kim ya padahal itu kelemahan gua,2,negative,0.9871066212654114,2,negative
review tka pahamify : mostly soal try outnya selain math sama kimia itu banyak materi kelas 10,review tka pahamify mostly soal try outnya selain math sama kimia itu banyak materi kelas,0,positive,0.7391364574432373,0,positive
aku habis ngerjain tka mapel wajib di to mipy! b.indo &amp; english lumayan lah dapetnya... 😵‍💫 #imnewbie,aku habis ngerjain tka mata pelajaran wajib di try out mipy bahasa indonesia   english lumayan lah dapetnya imnewbie,0,positive,0.9396616816520691,0,positive
ak masih gamaw dl nyentuh to tka TAKUT,aku masih gamaw dulu nyentuh try out tka takut,2,negative,0.9936095476150513,2,negative
"tadi siang abis ngebantai TKA, tinggal nunggu pengumuman, bismillah",tadi siang habis ngebantai tka tinggal menunggu pengumuman bismillah,1,neutral,0.9951089024543762,1,neutral
"umum, ada tka kan sekarng bjjr pls itu tka ga ngotak banget",umum ada tka kan sekarang bjjr tolong itu tka tidak ngotak banget,2,negative,0.848176121711731,2,negative
Pasti isi bookmark angkatan 26 tidak lain dan tidak bukan adalah TKA dan UTBK,pasti isi bookmark angkatan tidak lain dan tidak bukan adalah tka dan utbk,1,neutral,0.8145545125007629,1,neutral
spill cara kalian belajar TKA,spill cara kalian belajar tka,1,neutral,0.9781241416931152,1,neutral
kalian udah pada to tka mipy yaa? AKU BELUM IH TAKUT T____T,kalian sudah pada try out tka mipy ya aku belum ih takut tt,2,negative,0.9838672876358032,2,negative
aku pengen belajar TKA sekaligus utbk TAPI GABISA PLSS,aku pengin belajar tka sekaligus utbk tapi tidak bisa plss,1,neutral,0.994272768497467,1,neutral
"last day psat, tapi habistu msi lanjut to tka 😫",last day psat tapi habistu msi lanjut try out tka,1,neutral,0.7589637637138367,1,neutral
Gini doang aku terharu.,begini doang aku terharu,0,positive,0.9887850284576416,0,positive
"lupa, selain harus belajar TKA dan UTBK aku juga harus belajar SKD aksjshjsjsjsj",lupa selain harus belajar tka dan utbk aku juga harus belajar skd aksjshjsjsjsj,1,neutral,0.8132055401802063,1,neutral
"Adek kecil yg suka ku jahilin wkwk, suka sambat gara"" angkatan 26 (TKA)",adek kecil yang suka ku jahilin wkwk suka sambat gara angkatan tka,2,negative,0.983232319355011,2,negative
tka tuh buat snbp aja atau sama snbt juga sih?,tka tuh buat snbp saja atau sama snbt juga sih,1,neutral,0.8007006049156189,1,neutral
"guys mau nanya, to tka mipy itu bisa dikerjain per mapel dulu ga? atau harus barengan gitu semuanya sekalian?",guys mau bertanya try out tka mipy itu bisa dikerjain per mata pelajaran dulu tidak atau harus barengan begitu semuanya sekalian,1,neutral,0.984757661819458,1,neutral
Sekolah ku belum ada hilal soal TKA sih...??,sekolah ku belum ada hilal soal tka sih,2,negative,0.8598555326461792,2,negative
ptn! gays rekomendasi buku buat belajar TKA dong,gays rekomendasi buku buat belajar tka dong,0,positive,0.8205469846725464,0,positive
utbk 2026 ada tka kah???,utbk ada tka kah,1,neutral,0.9766179323196411,1,neutral
Setelah to tka ini aku akan melakukan deepEST eval 😅😅😅😅😅,setelah try out tka ini aku akan melakukan deepest eval,1,neutral,0.9878523349761963,1,neutral
tdk berani memencet tka biologi,tidak berani memencet tka biologi,2,negative,0.9969251751899719,2,negative
"aduhh maaf ya seminggu ini jarang on dan bakal gabisa belajar materi tka, soalnya aku mau ada tes pramuka garudaaa (takutt bejir) 😫",aduh maaf ya seminggu ini jarang on dan bakal tidak bisa belajar materi tka soalnya aku mau ada tes pramuka garuda takutt bejir,2,negative,0.9948139190673828,2,negative
"aku td nyoba to tka di pahamify, omgg seruu banget!!! ternyata tka tidak se menakutkan itu gusy (insyaAllah)",aku tadi mencoba try out tka di pahamify omgg seru banget ternyata tka tidak se menakutkan itu guys insyaallah,0,positive,0.9918549060821533,0,positive
yang bagus cm b.indo jir TKA pahamify,yang bagus cuma bahasa indonesia jir tka pahamify,2,negative,0.7610516548156738,2,negative
kok simpang siur gini si TKA🙇🏻‍♀️😮‍💨🤧,kok simpang siur begini sih tka,2,negative,0.9938179850578308,2,negative
tka itu pakenya kurmer ya?,tka itu pakenya kurmer ya,1,neutral,0.9797258973121643,1,neutral
kerjain to tka rg lg yay or nay,kerjain try out tka rg lagi yay atau nay,1,neutral,0.9669577479362488,1,neutral
hi! sistem snbt di 2026 tuh gimana ya? masih sama gak? atau ada TKA?,hi sistem snbt di tuh bagaimana ya masih sama tidak atau ada tka,1,neutral,0.92188560962677,1,neutral
"haloo aku mau tanya, untuk jurusan soshum waktu smits TKA nya gimana ya? pake mapel apaa, soalnya kalo di web nya adanya mapel TKA untuk jurusan saintek",haloo aku mau tanya untuk jurusan soshum waktu smits tka nya bagaimana ya pakai mata pelajaran apa soalnya kalau di web nya adanya mata pelajaran tka untuk jurusan saintek,1,neutral,0.9663459062576294,1,neutral
deym aku ultah kado nya tka guys 😊😊😊,deym aku ultah kado nya tka guys,1,neutral,0.7067347764968872,1,neutral
"gaiss ada yang punya catatan materi apa aja ga buat TKA soshum maupun saintek? aku gatau mau belajar darimana, mana bulan depan tes mandirinya 😞",gaiss ada yang punya catatan materi apa saja tidak buat tka soshum maupun saintek aku tidak tau mau belajar darimana mana bulan depan tes mandirinya,2,negative,0.8157534599304199,2,negative
