full_text,normalized,label_num,pseudo_label,confidence_score
"Berarti dari 2020 orang INA oleh  LBP dianggap nggak paham teknologi, karena yang pahan teknologi orang INA yang tidak mau diajak kompromi, sedang TKA teknologi yang dibawa, teknologi mencuri yang bisa menguntungkan pembuat kebijakan, yuk kritis, logis, logis dan salam waras",berarti dari orang ina oleh lbp dianggap tidak paham teknologi karena yang pahan teknologi orang ina yang tidak mau diajak kompromi sedang tka teknologi yang dibawa teknologi mencuri yang bisa menguntungkan pembuat kebijakan yuk kritis logis logis dan salam waras,2,negative,0.987212718
Ketahuan ngitung countdown tka dan snbt 26' kita hajar di tempat,ketahuan ngitung countdown tka dan snbt kita hajar di tempat,2,negative,0.991030812
"ptn! apk yang wortb buat to snbt/tka dongg, mw berlangganan tapi masi bingung, oiya sama yang taw (+), (-) yakk, terima kasihhh 😊😊😊💖💖",apk yang wortb buat try out snbttka dong mau berlangganan tapi masih bingung oiya sama yang tau ya terima kasih,1,neutral,0.974739373
guyssss yang lagi kejar TKA aku mau kasih tau info event belajar TKA 100% GRATIS nihh 🌟🌟 mentor mentornya ada yang dari UI &amp; ITB jugaa 🤫🤫 reply ajaa yah nanti aku tagg,guys yang lagi kejar tka aku mau kasih tau info event belajar tka gratis nih mentor mentornya ada yang dari ui   itb juga reply saja ya nanti aku tagg,1,neutral,0.977502644
"sch! kalian yg belajar tka, to nya permateri atau perminggu yaa? dan kalau permateri biasanya kalian to pake apa?",kalian yang belajar tka try out nya permateri atau perminggu ya dan kalau permateri biasanya kalian try out pakai apa,1,neutral,0.884886324
ini beneran tka november??,ini benaran tka november,2,negative,0.989129066
knp gua jarang mengasah otak gue untuk tka ((bio fis kim)) ya pdhl itu kelemahan gua 😊😊😊😊,kenapa gua jarang mengasah otak gue untuk tka bio fis kim ya padahal itu kelemahan gua,2,negative,0.987106621
Alhamdulillah satu kedarderdoran kelar,alhamdulillah satu kedarderdoran tka kelar,0,positive,0.52001071
Kalian udah TKA belum? ptn!,kalian sudah tka belum,2,negative,0.96208626
"PTN! halo guyss aku punya materi lengkap banget terkait SNBT khususnya buat angkatan 2026 dan aku juga bakalan ngadain live class TKA SNBP + tentu jg SNBT kita adain buat kalian semua yang berminatt, reply “mau bangett” nanti aku kasih infonya 🤩",halo guys aku punya materi lengkap banget terkait snbt khususnya buat angkatan dan aku juga bakalan mengadakan live class tka snbp tentu juga snbt kita mengadakan buat kalian semua yang berminatt reply mau banget nanti aku kasih infonya,1,neutral,0.520540476
hi! sistem snbt di 2026 tuh gimana ya? masih sama gak? atau ada TKA?,hi sistem snbt di tuh bagaimana ya masih sama tidak atau ada tka,1,neutral,0.92188561
cortis: apa itu tka dan utbk,cortis apa itu tka dan utbk,1,neutral,0.992971957
"habis baca thread yang share poin² penting TKA dari webinar tadi, makin dibaca dan di pahami makin pusing🥲",habis baca thread yang share poin penting tka dari webinar tadi makin dibaca dan di pahami makin pusing,2,negative,0.99554491
ini soal TKA jadi berapa sih??,ini soal tka jadi berapa sih,1,neutral,0.931198001
"ini real bgt, ak di go juga latsolnya udah banyak banget, empati udh latsol utbk semua (mana udh ada beberapa soal asli utbk), tobk paling nnti ad tka sama utbk juga, intensif nnti udh ada, nanti aja deh",ini real banget aku di go juga latsolnya sudah banyak banget empati sudah latihan soal utbk semua mana sudah ada beberapa soal asli utbk tobk paling nanti ada tka sama utbk juga intensif nanti sudah ada nanti saja deh,0,positive,0.746052861
"ges krn dh balik, aku kekny mau jual catatanku yg pdf tpi isinya lengkap tka saintek",guys karena dah balik aku kekny mau jual catatanku yang pdf tapi isinya lengkap tka saintek,1,neutral,0.711180449
kakak kakak aku mau mulai strat buat tka dan snbt tapi masih blm tau harus mulai darimana.. kira-kira enaknya mulai dari mana yah,kakak kakak aku mau mulai strat buat tka dan snbt tapi masih belum tau harus mulai darimana kirakira enaknya mulai dari mana ya,1,neutral,0.840804756
"ptn! halo akupunya saluran  buat bagi bagi latsol utbk sama materi tka gitu, ada yang mau ga ya klo mau nanti aku dm! thanks before",halo akupunya saluran buat bagi bagi latihan soal utbk sama materi tka begitu ada yang mau tidak ya kalau mau nanti aku dm thanks before,1,neutral,0.983366847
Tumben ponytail? Cakep bgt @L_MarshaJKT48,tumben ponytail cakep banget,0,positive,0.99598664
Jadinia nilai TKA tuh dipake buat SNBP gasih? ptn!,jadinia nilai tka tuh dipakai buat snbp tidak sih,1,neutral,0.866333246
weh nilai tka cek dimana ya guys.. apa dikasih sekolah?,weh nilai tka cek dimana ya guys apa dikasih sekolah,1,neutral,0.526202142
kapan sekolah aku bagiin hasil tka t____t * kepo bngt pls *,kapan sekolah aku membagikan hasil tka tt kepo banget tolong,1,neutral,0.93774873
inimah nilai tka matwa sama matlan hancur lebur,inimah nilai tka matematika wajib sama matematika lanjutan hancur lebur,2,negative,0.996916771
"ini juga gara gara tka diadain mendadak ga si, jadi persiapannya ga matang

tapi yaaa semendadak mendadaknya, ga ekspek sejelek ini juga 😭",ini juga gara gara tka diadain mendadak tidak sih jadi persiapannya tidak matang tapi ya semendadak mendadaknya tidak ekspek sejelek ini juga,2,negative,0.992853224
KOO NILAI TKA ORG ORG PD BAGUS JINK,koo nilai tka orang orang pada bagus jink,2,negative,0.495831251
GUA GA CURANG TKA PLSSSSSS GUA AJA GELOMBAMG DUA ANJENGGGG,gua tidak curang tka tolong gua saja gelombamg dua anjeng,2,negative,0.947307944
"selamat pagiii, semangat buat yang tka hari inii🫶🏻",selamat pagi semangat buat yang tka hari ini,0,positive,0.577347994
"tka fisika susah bgt demi Allah ketawa dikit liat hasil to mipy banyakan ""65-80% menjawab salah soal ini""😭😭😭😭😭😭",tka fisika susah banget demi allah ketawa dikit lihat hasil try out mipy banyakan menjawab salah soal ini,2,negative,0.993947864
ptn! konsep tka buat semigap gimana ya? sender masih bingunh,konsep tka buat semigap bagaimana ya aku masih bingunh,2,negative,0.981653273
"temen gue yg nyontek pas tka, nilai biologinya tinggi bgt????? ga terima bgt ya Allah",teman gue yang nyontek pas tka nilai biologinya tinggi banget tidak terima banget ya allah,2,negative,0.994829118
tolong keajaiban nilai tka ga dipake,tolong keajaiban nilai tka tidak dipakai,2,negative,0.879220426
katanya nilai tka rendah2 semua 💀,katanya nilai tka rendah semua,2,negative,0.997601807
SOAL TKA KALAH SAMA INI 😭,soal tka kalah sama ini,2,negative,0.994852364
guttt naait moots!¡!¡ aku baru menyelesaikan latsol TKA (/´△`＼) puysinngg,gut naait moots aku baru menyelesaikan latihan soal tka puysinngg,1,neutral,0.996254206
Awal November diawali dengan Tka,awal november diawali dengan tka,1,neutral,0.996295035
Ada yg tau cara cek nilai tka yg katanya tgl 26 desember itu ga,ada yang tau cara cek nilai tka yang katanya tanggal desember itu tidak,1,neutral,0.996276915
Dari film horror pertama sampai paling baru keliatan banget upgrade aktingnya,dari film horror pertama sampai paling baru kelihatan banget upgrade aktingnya,0,positive,0.992553771
"krn salah satu struggle belajar tka adalah, udh mah ada materi tka yg diskip di skola, ada juga materi dasar yg penting pas kelas 10 kyk trigonometri logaritma dkk diajarinnya ga bener krn gurunya ga pernah msuk kelas, alhasil pas kelas 12 ada tka harus ngulang belajar banyak😭",karena salah satu struggle belajar tka adalah sudah mah ada materi tka yang diskip di skola ada juga materi dasar yang penting pas kelas kayak trigonometri logaritma dkk diajarinnya tidak benar karena gurunya tidak pernah masuk kelas alhasil pas kelas ada tka harus ngulang belajar banyak,0,positive,0.890804291
"gesss, materi TKA yg keluar apa aja siii😭",guys materi tka yang keluar apa saja sih,1,neutral,0.828833461
"gabisa tidur, kepikiran tka mulu 😞😞😞",tidak bisa tidur kepikiran tka mulu,2,negative,0.997049689
Sepertinya gue beneran mode pasrah menghadapi tka gusy #teukiat,sepertinya gue benaran mode pasrah menghadapi tka guys teukiat,2,negative,0.821203828
ini kelar TKA kayak lega banget serasa menguasai bumi,ini kelar tka kayak lega banget serasa menguasai bumi,0,positive,0.493127704
Tadi malem mimpi beli buku TKA &amp; SNBT y______y,tadi malam mimpi beli buku tka   snbt yy,1,neutral,0.832873762
"intinya tka itu sistemnya bagus tapi timeline bobrok.
toh bukan buat syarat kelulusan, so agak gambling buat yg ngga eligible juga 😅",intinya tka itu sistemnya bagus tapi timeline bobrok toh bukan buat syarat kelulusan sok agak gambling buat yang tidak eligible juga,2,negative,0.993769825
guys ada yang pilih mapel pilihan tka nya bio eko ga yaa,guys ada yang pilih mata pelajaran pilihan tka nya bio eko tidak ya,1,neutral,0.996201336
"hari senin tuh udah tka, tapi aku masih nyantai aja 😔 gatau, tapi ngga ada semangat belajar pas tahu kalau kalau ngga ngejar buat kuliah",hari senin tuh sudah tka tapi aku masih nyantai saja tidak tau tapi tidak ada semangat belajar pas tahu kalau kalau tidak ngejar buat kuliah,2,negative,0.997080743
eh pls lah cancel tka..... beban pikiran bgt anjir,eh tolong lah cancel tka beban pikiran banget anjir,2,negative,0.994726121
"ya Allah iya lagi😭😭latsol mtk ku beneran cuma 50an, mentok2 naik 10 jadi 60 (atleast Alhamdulillah) tapi semoga tka nya 90++++",ya allah iya lagilatsol matematika ku benaran cuma an mentok naik jadi atleast alhamdulillah tapi semoga tka nya,0,positive,0.774722695
mood belajar apapun kecuali TKA&lt;/3,mood belajar apapun kecuali tkalt,2,negative,0.706271112
"AAAA NILAI TKA AKU UDAH KELUAR alhamdulillah yaallah, aku kira bakal mengenaskan soalnya pas ngerjain kesusahan banget 😭😭😭😭 terima kasih banyak yaallah",a nilai tka aku sudah keluar alhamdulillah yaallah aku kira bakal mengenaskan soalnya pas ngerjain kesusahan banget terima kasih banyak yaallah,0,positive,0.72718662
"ptn!  jadi sender mau ambil jurusan antara psikologi/pgpaud/dkv buat snbp, nah mapel buat tka ambil biologi atau bahasa indonesia tingkat lanjut? kedua mapel ini nilainya tinggi. btw mapel tka pertama pilihan sender sosiologi",jadi aku mau ambil jurusan antara psikologipgpauddkv buat snbp nah mata pelajaran buat tka ambil biologi atau bahasa indonesia tingkat lanjut kedua mata pelajaran ini nilainya tinggi btw mata pelajaran tka pertama pilihan aku sosiologi,0,positive,0.925770342
"tmn tmn yg dapet gelombang 1 semangat yeahhh! believe that you can do it well, kalian &amp; kita semua udh usaha sebaikk mungkin jd hrs optimis. semoga tka nya gampang lancar sukses gacor mantap aselole yeah cm 4 hari koq penderitaan kt semangat aku syg klian 😅🫰🏻",teman teman yang dapat gelombang semangat yeah believe that you can di itu well kalian   kita semua sudah usaha sebaikk mungkin jadi harus optimis semoga tka nya gampang lancar sukses gacor mantap aselole yeah cuma hari kok penderitaan kita semangat aku sayang kalian,0,positive,0.971820176
"TKA JD GK SIH, JGN GANTUNG AK TOLONK‼️‼️",tka jadi tidak sih jangan gantung aku tolonk,2,negative,0.992951453
"h-seminggu tka
gue masi berharap tka tiba tiba ditiadain 😊",hseminggu tka gue masih berharap tka tiba tiba ditiadain,2,negative,0.988792121
Alhamdulillah ya Allah ya Rabbi akhirnya ASAT + TO TKA itu uda selesaiiiiii,alhamdulillah ya allah ya rabbi akhirnya asat try out tka itu sudah selesai,0,positive,0.547755122
semakin yakin tka gw 20,semakin yakin tka gue,0,positive,0.977083862
ada yg TKA nya ambil eko sama sosio?,ada yang tka nya ambil eko sama sosio,1,neutral,0.996773779
"jangan berani²nya ngatain gua plenger, gua akt TKA bekingan gua banyak",jangan beraninya mengatai gua plenger gua angkatan tka bekingan gua banyak,2,negative,0.996680677
Mari kita liat nilai tka gw yang istimewa apa gw yang jadi istimewa,mari kita lihat nilai tka gue yang istimewa apa gue yang jadi istimewa,0,positive,0.768615961
"pagiee ol,semangatt ya buat kakak2 agit yg tka hari inii,semoga hasilnya memuaskann🫰🏻trus selamat pjj buat aud dan utass😋",pagiee olsemangatt ya buat kakak kelas tiga yang tka hari iniisemoga hasilnya memuaskanntrus selamat pjj buat aud dan utass,0,positive,0.889099061
HII ^____^ finallyy tka sudah kelarrr,hii finallyy tka sudah kelar,1,neutral,0.720748544
"Entah lah TKA gimana, bingung banget mau belajar apa, Belum ada kisi kisi belum ada materi yang pastii, fakk lahh",entah lah tka bagaimana bingung banget mau belajar apa belum ada kisi kisi belum ada materi yang pasti fakk lah,2,negative,0.997549474
"SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS",semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus,0,positive,0.82866472
tka berapa hari lagi si,tka berapa hari lagi sih,2,negative,0.85935998
"@sbmptnfess tka tu bagus cuma ga tepat waktunya. Udah dijelasin di sana coba aja dikasih taunya misal pas mereka masih kelas 11, jadi persiapan lebih matang. Kurikulumnya juga gonta ganti jadi susah menurutku buat angkatan 26 dan tiap sekolah materinya pasti beda beda susah jadinya",tka itu bagus cuma tidak tepat waktunya sudah dijelasin di sana coba saja dikasih taunya misal pas mereka masih kelas jadi persiapan lebih matang kurikulumnya juga gonta ganti jadi susah menurutku buat angkatan dan tiap sekolah materinya pasti beda beda susah jadinya,2,negative,0.818627656
nilai tka modal belajar sks dapet 6 😭 maafin ak yh,nilai tka modal belajar sks dapat memaafi aku ya,0,positive,0.913310468
"Persiapan TKA Bahasa Inggris (Part 3): Strategi Ngerjain Soal Bacaan! 📄

Latih 3 teknik ini waktu baca soal panjang:

1. Skimming
Baca cepat buat dapetin gambaran umum isi teks.
Cukup perhatikan judul, kalimat pertama, dan akhir paragraf.

2. Scanning
Cari informasi spesifik",persiapan tka bahasa inggris part strategi ngerjain soal bacaan latih teknik ini waktu baca soal panjang skimming baca cepat buat mendapatkan gambaran umum isi teks cukup perhatikan judul kalimat pertama dan akhir paragraf scanning cari informasi spesifik,1,neutral,0.940534055
adakah anak soshun yg dh ngerjain tka?,adakah anak soshun yang dah ngerjain tka,1,neutral,0.964598894
masih bisa gak tka dibatalin,masih bisa tidak tka dibatalin,2,negative,0.660302699
"‼️ TKA DILAKSANAKAN SELAMA 2 HARI ‼️

📆 Day 1:  Bhs Indo (45 menit) + MTK (50 menit) + Bhs Inggris (45 menit)
📆 Day 2: Mapel Pilihan 1 (60 menit) + Pilihan 2 (60 menit)

Jumlah soal dan silabus belum dirinci.",tka dilaksanakan selama hari day bahasa indonesia menit matematika menit bahasa inggris menit day mata pelajaran pilihan menit pilihan menit jumlah soal dan silabus belum dirinci,1,neutral,0.991885781
"ptn! Pilihin opsi jurusan buat snbp atau mungkin ada saran lain?
Rata rata 4 semester 89,22
Mapel tka ambil biologi dan sosiologi

Jurusan
opsi 1 : 
1. kesehatan masyarakat unnes
2. dkv isi surakarta

opsi 2
1. psikologi uns
2. dkv isi surakarta",pilihin opsi jurusan buat snbp atau mungkin ada saran lain rata rata semester mata pelajaran tka ambil biologi dan sosiologi jurusan opsi kesehatan masyarakat unnes dkv isi surakarta opsi psikologi uns dkv isi surakarta,1,neutral,0.98189652
Ptn! teknik lingkungan kalau mapel tka nya mat tl sama kimia bisa ga ya?,teknik lingkungan kalau mata pelajaran tka nya mat tl sama kimia bisa tidak ya,1,neutral,0.990507603
"ada yang udah mulai belajar tka pake buku belum, rekomendasi buku pls",ada yang sudah mulai belajar tka pakai buku belum rekomendasi buku tolong,1,neutral,0.973821878
"ga kerasa bentar lagi TKA hshshs, kalian kelas 12 udah persiapan mateng belum? ☺",tidak kerasa bentar lagi tka hshshs kalian kelas sudah persiapan mateng belum,2,negative,0.970180333
"hallo I need someone to talk tentang mapel pilihan TKA yg berkaitan dgn jurusan, pliss help me 😭 bener-bener bimbang sekarang #studytwt",halo i need someone try out talk tentang mata pelajaran pilihan tka yang berkaitan dengan jurusan pliss help me benerbener bimbang sekarang studytwt,1,neutral,0.924759269
Apasih tka tka (takut bgt damn),apasih tka tka takut banget damn,2,negative,0.993086219
"Semoga besok gladi bersih tka lancar, soalnya gelombang satu sesi satu 😭😭😭",semoga besok gladi bersih tka lancar soalnya gelombang satu sesi satu,0,positive,0.689738333
haruskah membeli buku gercep TKA??🤔,haruskah membeli buku gercep tka,1,neutral,0.98795265
"Inilah dia, survivor TKA

Apa udah dibantai?",inilah dia survivor tka apa sudah dibantai,1,neutral,0.934157133
tka kimia banyak bgt woi.. nangis aja,tka kimia banyak banget woi menangis saja,2,negative,0.997510672
tka tuh istilah baru ya? bingung gw lewat tl mulu tka tka,tka tuh istilah baru ya bingung gue lewat tl mulu tka tka,2,negative,0.980278313
PTN! guys kalian ada yang punya soal latihan bangun datar &amp; bangun ruang ga? kalo bisa yang setara soal SNBT/TKA,guys kalian ada yang punya soal latihan bangun datar   bangun ruang tidak kalau bisa yang setara soal snbttka,1,neutral,0.993060589
dan yap dalam beberapa menit lagi tka jadi h- 1 digit 😊😊,dan ya dalam beberapa menit lagi tka jadi h digit,1,neutral,0.643020868
